SKU,Description,Active,AssemblyAmount,AssemblyOption,AssemblyTime,BrandID,Category,DeliveryGroup,DiscountEligible,DisplayAvailability,FinancingEligible,FreightGroup,LocalDelivery,Model,MSRP,PowerType,ProductType,PromoName,QtyDanbury,QtyNewMilford,RebateEligible,RebateEndDate,RebateStartDate,RebateToCustomer,SaleEndDate,SalePrice,SaleStartDate,Series,SortOrder,SpecialFinancingEligible,SubCategory,System,Taxable,AllowBackorder,BuyOnlineEligible,MaximumOnLineQty,AvailabilityRequestEligible,ShippingEligible,ShippingRateType,ShipWeight,ShipLength,ShipWidth,ShipHeight,ShippingCarrierRule,ShippingRestriction,ShipsSeparately,WarrantyResidentialUse,WarrantyCommercialUse,WeightLb,WeightKg,Weight,WeightUnit,SpecLabel1,SpecValue1,SpecLabel2,SpecValue2,SpecLabel3,SpecValue3,SpecLabel4,SpecValue4,SpecLabel5,SpecValue5,SpecLabel6,SpecValue6,SpecLabel7,SpecValue7,SpecLabel8,SpecValue8,SpecLabel9,SpecValue9,SpecLabel10,SpecValue10,ImageURL,InventoryURL,ManualURL,ProductURL,Notes
668790,Honda EU2200ITAN5 Generator - Companion,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EU2200ITAN5 Generator - Companion,1299,Gas,Tool,,0,0,,,,,,1299,,,17,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664270,Honda EU3000IS1AN Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EU3000IS1AN Generator,2399,Gas,Tool,,0,0,,,,,,2399,,,18,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
668800,Honda EU3000IS1AN1 Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EU3000IS1AN1 Generator,2399,Gas,Tool,,0,0,,,,,,2399,,,19,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
665740,Honda EU3200IAN Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EU3200IAN Generator,2799,Gas,Tool,,0,0,,,,,,2799,,,20,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
668900,Honda EU3200IAN2 Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EU3200IAN2 Generator,2799,Gas,Tool,,0,0,,,,,,2799,,,21,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
668330,Honda EU3200IAC2 Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EU3200IAC2 Generator,2899,Gas,Tool,,0,0,,,,,,2899,,,22,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
668890,Honda EU3200IAC3 Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EU3200IAC3 Generator,2899,Gas,Tool,,0,0,,,,,,2899,,,23,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664280,Honda EU7000ISNAN Geenrato,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,EU7000ISNAN Geenrato,4899,Gas,Tool,,0,0,,,,,,4899,,,24,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
668920,Honda EU7000ISNAND Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EU7000ISNAND Generator,4899,Gas,Tool,,0,0,,,,,,4899,,,25,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
668770,Honda EU7000ISNAC1 Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EU7000ISNAC1 Generator,4999,Gas,Tool,,0,0,,,,,,4999,,,27,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664350,Honda EM5000SXK3AN Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EM5000SXK3AN Generator,2999,Gas,Tool,,0,0,,,,,,2999,,,28,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
669050,Honda EM5000SXK3AN2 Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EM5000SXK3AN2 Generator,2999,Gas,Tool,,0,0,,,,,,2999,,,29,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664360,Honda EM6500SXK2AN Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EM6500SXK2AN Generator,3299,Gas,Tool,,0,0,,,,,,3299,,,30,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
669060,Honda EM6500SXK2AN2 Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EM6500SXK2AN2 Generator,3299,Gas,Tool,,0,0,,,,,,3299,,,31,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664342,Honda EG4000CLAN Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,EG4000CLAN Generator,2099,Gas,Tool,,0,0,,,,,,2099,,,32,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
669042,Honda EG4000CLAN2 Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,EG4000CLAN2 Generator,2099,Gas,Tool,,0,0,,,,,,2099,,,33,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664290,Honda EB2200TAN Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EB2200TAN Generator,1299,Gas,Tool,,0,0,,,,,,1299,,,34,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
668820,Honda EB2200ITAN1 Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EB2200ITAN1 Generator,1299,Gas,Tool,,0,0,,,,,,1299,,,35,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664302,Honda EB2800IAN Generator,T,0,T,0,HONDA,Generators,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,EB2800IAN Generator,1199,Gas,Tool,,0,0,,,,,,1199,,,36,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664310,Honda EB5000XK3AN Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EB5000XK3AN Generator,2799,Gas,Tool,,0,0,,,,,,2799,,,37,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
669020,Honda EB5000XK3AN2 Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EB5000XK3AN2 Generator,2799,Gas,Tool,,0,0,,,,,,2799,,,38,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
664320,Honda EB6500X1AN Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EB6500X1AN Generator,2999,Gas,Tool,,0,0,,,,,,2999,,,39,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
669030,Honda EB6500X1AN2 Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EB6500X1AN2 Generator,2999,Gas,Tool,,0,0,,,,,,2999,,,40,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
665570,Honda EB10000A Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EB10000A Generator,5999,Gas,Tool,,0,0,,,,,,5999,,,41,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
669070,Honda EB10000AN2 Generator,T,0,T,0,HONDA,Generators,WALKBEHIND,T,T,T,HONDA_SPECIAL_60,T,EB10000AN2 Generator,5999,Gas,Tool,,0,0,,,,,,5999,,,42,,,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
660420,Honda WX10TA Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,WX10TA Water Pump,489,Gas,Tool,,0,0,,,,,,489,,,45,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
667750,Honda WX10TN Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,WX10TN Water Pump,489,Gas,Tool,,0,0,,,,,,489,,,46,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
660430,Honda WX15TA Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,WX15TA Water Pump,589,Gas,Tool,,0,1,,,,,,589,,,47,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
658180,Honda WT20XK4AC Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,WT20XK4AC Water Pump,1399,Gas,Tool,,0,0,,,,,,1399,,,48,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
658190,Honda WT30XK4A Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,WT30XK4A Water Pump,1699,Gas,Tool,,0,0,,,,,,1699,,,49,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
658200,Honda WT40XK3A Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,WT40XK3A Water Pump,2499,Gas,Tool,,0,0,,,,,,2499,,,50,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
611100,Honda WSP100A Submersible Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,WSP100A Submersible Pump,1099,Gas,Tool,,0,0,,,,,,1099,,,51,,,Gas,T,,,,,,,,,,,,,,1 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
652400,Honda WSP33K1AA Submersible Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,WSP33K1AA Submersible Pump,399,Gas,Tool,,0,0,,,,,,399,,,52,,,Gas,T,,,,,,,,,,,,,,1 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
610900,Honda WSP50AA Submersible Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,WSP50AA Submersible Pump,999,Gas,Tool,,0,0,,,,,,999,,,53,,,Gas,T,,,,,,,,,,,,,,1 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
640800,Honda WSP53AA Submersible Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,WSP53AA Submersible Pump,849,Gas,Tool,,0,0,,,,,,849,,,54,,,Gas,T,,,,,,,,,,,,,,1 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
640810,Honda WSP73AA Submersible Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,WSP73AA Submersible Pump,899,Gas,Tool,,0,0,,,,,,899,,,55,,,Gas,T,,,,,,,,,,,,,,1 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
662180,Honda WH15ST2A Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,WH15ST2A Water Pump,749,Gas,Tool,,0,0,,,,,,749,,,56,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
660860,Honda WH20XTAF Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,WH20XTAF Water Pump,849,Gas,Tool,,0,0,,,,,,849,,,57,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
662190,Honda WB20XT4A Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_40,T,WB20XT4A Water Pump,599,Gas,Tool,,0,0,,,,,,599,,,58,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
660200,Honda WB30XT3A Water Pump,T,0,T,0,HONDA,Water Pumps,HANDHELD,T,T,T,HONDA_SPECIAL_60,T,WB30XT3A Water Pump,799,Gas,Tool,,0,0,,,,,,799,,,59,,,Gas,T,,,,,,,,,,,,,,2 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,,,,,
660770,Honda HSS724AAW Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724AAW Snow Blower,2599,Gas,Tool,,0,0,,,,,,2599,,,62,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,Engine,Honda GX200 / 196 cc,Drive System,Hydrostatic / Wheel,Starting System,Recoil,Clearing Width,"23.8""",Maximum Depth,"21.7""",Throwing Distance,Up to 49',Steering,Steering Clutches,,,Weight,209 lbs.,,,images/products/HSS724W.jpg,,,,
667430,Honda HSS724AAWL Snow Blower,F,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724AAWL Snow Blower,2599,Gas,Tool,,0,0,,,,,,2599,,,63,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,images/products/HSS724W.jpg,,,,
667530,Honda HSS724APW Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724APW Snow Blower,2599,Gas,Tool,,0,0,,,,,,2599,,,64,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,Engine,Honda GX200 / 196 cc,Drive System,Hydrostatic / Wheel,Starting System,Recoil,Clearing Width,"23.8""",Maximum Depth,"21.7""",Throwing Distance,Up to 49',Steering,Steering Clutches,,,Weight,209 lbs.,,,images/products/HSS724W.jpg,,,,
660780,Honda HSS724AAWD Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724AAWD Snow Blower,2949,Gas,Tool,,0,0,,,,,,2949,,,65,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,Engine,Honda GX200 / 196 cc,Drive System,Hydrostatic / Wheel,Starting System,Electric / Recoil,Clearing Width,"23.8""",Maximum Depth,"21.7""",Throwing Distance,Up to 49',Steering,Steering Clutches,,,Weight,220 lbs.,,,images/products/HSS724W.jpg,,,,
667440,Honda HSS724AAWDL Snow Blower,F,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724AAWDL Snow Blower,2949,Gas,Tool,,0,0,,,,,,2949,,,66,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,,,,,,,,,,,,,,,,,,,,,images/products/HSS724W.jpg,,,,
667540,Honda HSS724APWD Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724APWD Snow Blower,2949,Gas,Tool,0,1,1,,,,,,2949,,,67,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,Engine,Honda GX200 / 196 cc,Drive System,Hydrostatic / Wheel,Starting System,Electric / Recoil,Clearing Width,"23.8""",Maximum Depth,"21.7""",Throwing Distance,Up to 49',Steering,Steering Clutches,,,Weight,220 lbs.,,,images/products/HSS724W.jpg,,,,
660750,Honda HSS724AAT Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724AAT Snow Blower,2799,Gas,Tool,,0,0,,,,,,2799,,,68,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use, ,, ,lb.,Engine,Honda GX200 / 196 cc,Drive System,Hydrostatic / Track,Starting System,Recoil,Clearing Width,"23.8""",Maximum Depth,"21.7""",Throwing Distance,Up to 49',Steering,Steering Clutches,,,Weight,231 lbs.,,,images/products/HSS724T.jpg,,,,
667410,Honda HSS724AATL Snow Blower,F,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724AATL Snow Blower,2799,Gas,Tool,,0,0,,,,,,2799,,,69,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use, ,, ,lb.,, , , ,, ,, ,,,,,,,,,,,,,images/products/HSS724T.jpg,,,,
667510,Honda HSS724APT Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724APT Snow Blower,2799,Gas,Tool,,0,0,,,,,,2799,,,70,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use, ,, ,lb.,Engine,Honda GX200 / 196 cc,Drive System,Hydrostatic / Track,Starting System,Recoil,Clearing Width,"23.8""",Maximum Depth,"21.7""",Throwing Distance,Up to 49',Steering,Steering Clutches,,,Weight,231 lbs.,,,images/products/HSS724T.jpg,,,,
660760,Honda HSS724AATD Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724AATD Snow Blower,3299,Gas,Tool,,0,0,,,,,,3299,,,71,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use, ,, ,lb.,Engine,Honda GX200 / 196 cc,Drive System,Hydrostatic / Track,Starting System,Recoil,Clearing Width,"23.8""",Maximum Depth,"21.7""",Throwing Distance,Up to 49',Steering,Steering Clutches,,,Weight,243 lbs.,,,images/products/HSS724T.jpg,,,,
667420,Honda HSS724AATDL Snow Blower,F,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724AATDL Snow Blower,3299,Gas,Tool,,0,0,,,,,,3299,,,72,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use, ,, ,lb.,,,,,,,,,,,,,,,,,,,,,images/products/HSS724T.jpg,,,,
667520,Honda HSS724APTD Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS724APTD Snow Blower,3299,Gas,Tool,0,1,1,,,,,,3299,,,73,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use, ,, ,lb.,Engine,Honda GX200 / 196 cc,Drive System,Hydrostatic / Track,Starting System,Electric / Recoil,Clearing Width,"23.8""",Maximum Depth,"21.7""",Throwing Distance,Up to 49',Steering,Steering Clutches,,,Weight,243 lbs.,,,images/products/HSS724T.jpg,,,,
660810,Honda HSS928AAW Snow Blower,T,0,T,0,HONDA,Snow Blowers,LARGEWB,T,T,T,HONDA_SPECIAL_60,T,HSS928AAW Snow Blower,2949,Gas,Tool,,0,0,,,,,,2949,,,74,,Two-Stage Snow Blowers,Gas,T,,,,,,,,,,,,,,3 Year Residential Use,1 Year Commercial Use,,,,lb.,Engine,Honda GX270 / 270 cc,Drive System,Hydrostatic / Wheel,Starting System,Recoil,Clearing Width,"28""",Maximum Depth,"21.7""",Throwing Distance,Up to 52',Steering,Steering Clutches,,,Weight,231 lbs.,,,images/products/HSS928W.jpg,,,,
